,country,year,value,category,category_encoded,country_encoded,region,directions,capitals,official_language,region_encoded,directions_encoded,capitals_encoded,official_language_encoded
136,Canada,2003,587306.678537712,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,5,North America,North West,Ottawa,English and French,3,3,24,8
137,Canada,2002,569862.145645112,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,5,North America,North West,Ottawa,English and French,3,3,24,8
138,Canada,2001,564617.020300164,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,5,North America,North West,Ottawa,English and French,3,3,24,8
139,Canada,2000,572290.385518472,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,5,North America,North West,Ottawa,English and French,3,3,24,8
140,Canada,1999,550183.063388038,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,5,North America,North West,Ottawa,English and French,3,3,24,8
141,Canada,1998,533794.453645326,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,5,North America,North West,Ottawa,English and French,3,3,24,8
142,Canada,1997,525120.011175522,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,5,North America,North West,Ottawa,English and French,3,3,24,8
143,Canada,1996,510619.682210148,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,5,North America,North West,Ottawa,English and French,3,3,24,8
144,Canada,1995,497224.83692526,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,5,North America,North West,Ottawa,English and French,3,3,24,8
145,Canada,1994,482691.671271798,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,5,North America,North West,Ottawa,English and French,3,3,24,8
146,Canada,1993,467607.237235461,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,5,North America,North West,Ottawa,English and French,3,3,24,8
147,Canada,1992,468546.458912059,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,5,North America,North West,Ottawa,English and French,3,3,24,8
148,Canada,1991,454246.137946001,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,5,North America,North West,Ottawa,English and French,3,3,24,8
149,Canada,1990,463493.332387577,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,5,North America,North West,Ottawa,English and French,3,3,24,8
150,Croatia,2014,17607.3224145688,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
151,Croatia,2013,18359.4998410627,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
152,Croatia,2012,18776.3813482483,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
153,Croatia,2011,20614.4404738916,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
154,Croatia,2010,21183.709310531,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
155,Croatia,2009,21965.6352675347,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
156,Croatia,2008,23715.3843178607,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
157,Croatia,2007,24955.3759314165,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
158,Croatia,2006,23684.9350307817,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
159,Croatia,2005,23451.8458466746,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
160,Croatia,2004,23005.2348535353,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
161,Croatia,2003,23355.2211046544,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
162,Croatia,2002,22031.1266650621,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
163,Croatia,2001,20943.1099586839,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
164,Croatia,2000,19789.1217501208,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
165,Croatia,1999,20215.653226001,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
166,Croatia,1998,19372.3876004329,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
167,Croatia,1997,18666.4669752133,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
168,Croatia,1996,17587.8984604534,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
169,Croatia,1995,16992.8004192757,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
170,Croatia,1994,16342.1818762402,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
171,Croatia,1993,17081.2280227503,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
172,Croatia,1992,16607.1344792414,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
173,Croatia,1991,17268.9103457996,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
174,Croatia,1990,23390.075209187,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,6,Europe,North,Zagreb,Croatian,2,1,41,2
175,Cyprus,2014,6878.555308563,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
176,Cyprus,2013,6449.610812027,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
177,Cyprus,2012,7160.971875548,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
178,Cyprus,2011,7696.667805268,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
179,Cyprus,2010,8004.912020822,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
180,Cyprus,2009,8372.396591774,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
181,Cyprus,2008,8620.395581741,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
182,Cyprus,2007,8458.664261444,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
183,Cyprus,2006,8152.492308125,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
184,Cyprus,2005,7961.983988964,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
185,Cyprus,2004,7776.909404745,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
186,Cyprus,2003,7550.081927808,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
187,Cyprus,2002,7160.388457603,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
188,Cyprus,2001,6969.466175788,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
189,Cyprus,2000,7095.964384675,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
190,Cyprus,1999,6847.659115972,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
191,Cyprus,1998,6580.296149717,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
192,Cyprus,1997,6287.031657389,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
193,Cyprus,1996,6156.132133961,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
194,Cyprus,1995,5848.043785196,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
195,Cyprus,1994,5977.257104602,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
196,Cyprus,1993,5733.674102128,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
197,Cyprus,1992,5482.974869661,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
198,Cyprus,1991,5107.082886881,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
199,Cyprus,1990,4621.007176785,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,7,Europe,South East,Nicosia,Greek and Turkish,2,5,22,16
200,Czech Republic,2014,101159.12216724,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
201,Czech Republic,2013,106477.08866661,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
202,Czech Republic,2012,109841.328902436,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
203,Czech Republic,2011,114113.146744787,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
204,Czech Republic,2010,115757.36858641,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
205,Czech Republic,2009,113970.029219436,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
206,Czech Republic,2008,121780.716313732,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
207,Czech Republic,2007,126933.162985254,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
208,Czech Republic,2006,125923.402444959,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
209,Czech Republic,2005,124590.137925265,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
210,Czech Republic,2004,126876.916162316,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
211,Czech Republic,2003,126151.648802001,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
212,Czech Republic,2002,122593.400101873,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
213,Czech Republic,2001,125541.536474736,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
214,Czech Republic,2000,125841.969268613,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
215,Czech Republic,1999,115475.259995958,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
216,Czech Republic,1998,123696.517294897,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
217,Czech Republic,1997,128732.638710869,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
218,Czech Republic,1996,132234.071786388,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
219,Czech Republic,1995,129767.166426691,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
220,Czech Republic,1994,129188.734109272,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
221,Czech Republic,1993,135588.565572531,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
222,Czech Republic,1992,141565.719740237,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
223,Czech Republic,1991,146047.33959314,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
224,Czech Republic,1990,161662.018871736,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,8,Europe,North,Prague,Czech,2,1,26,3
225,Denmark,2014,37460.6564588265,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,9,Europe,North,Copenhagen,Danish,2,1,10,4
226,Denmark,2013,41537.0358081307,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,9,Europe,North,Copenhagen,Danish,2,1,10,4
227,Denmark,2012,39524.4020330104,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,9,Europe,North,Copenhagen,Danish,2,1,10,4
228,Denmark,2011,43970.7892561051,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,9,Europe,North,Copenhagen,Danish,2,1,10,4
229,Denmark,2010,48993.4173755474,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,9,Europe,North,Copenhagen,Danish,2,1,10,4
230,Denmark,2009,48592.2113851369,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,0,9,Europe,North,Copenhagen,Danish,2,1,10,4
