,country,year,value,category,region,directions,capitals,official_language
878,Slovenia,2010,16363.4297727931,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
879,Slovenia,2009,16328.2103332782,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
880,Slovenia,2008,18219.7304323115,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
881,Slovenia,2007,17272.3791866788,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
882,Slovenia,2006,17129.8019864058,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
883,Slovenia,2005,16938.3242617391,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
884,Slovenia,2004,16639.1710998347,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
885,Slovenia,2003,16289.385897298,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
886,Slovenia,2002,16526.3127114803,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
887,Slovenia,2001,16384.7561407934,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
888,Slovenia,2000,15460.154173141,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
889,Slovenia,1999,15353.0714374852,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
890,Slovenia,1998,15980.4778466171,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
891,Slovenia,1997,16275.5596667516,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
892,Slovenia,1996,15945.1761136753,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
893,Slovenia,1995,15277.7447752259,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
894,Slovenia,1994,14648.7255407292,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
895,Slovenia,1993,14303.9936504337,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
896,Slovenia,1992,14009.3986307298,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
897,Slovenia,1991,14007.2826135476,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
898,Slovenia,1990,15088.3050462456,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Ljubljana,Slovene
899,Spain,2014,253466.917957776,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
900,Spain,2013,252259.690488153,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
901,Spain,2012,279830.308257069,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
902,Spain,2011,283918.679194864,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
903,Spain,2010,283581.400657324,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
904,Spain,2009,296617.991048484,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
905,Spain,2008,335994.803720112,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
906,Spain,2007,367292.283251434,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
907,Spain,2006,360063.336319558,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
908,Spain,2005,368745.068407983,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
909,Spain,2004,353472.612328343,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
910,Spain,2003,336672.422515549,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
911,Spain,2002,332200.842752654,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
912,Spain,2001,312395.403164009,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
913,Spain,2000,311599.723883928,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
914,Spain,1999,298531.027913034,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
915,Spain,1998,274911.096949235,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
916,Spain,1997,266391.92680196,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
917,Spain,1996,253708.870128625,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
918,Spain,1995,265725.3506663,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
919,Spain,1994,252389.348341529,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
920,Spain,1993,239938.287255991,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
921,Spain,1992,248407.160135641,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
922,Spain,1991,239725.183689106,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
923,Spain,1990,230154.963134126,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,South,Madrid,Spanish
924,Sweden,2014,43404.9031709849,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
925,Sweden,2013,44899.1519357186,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
926,Sweden,2012,46559.6400230299,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
927,Sweden,2011,49133.5869433916,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
928,Sweden,2010,53057.7346342268,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
929,Sweden,2009,47267.4466673127,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
930,Sweden,2008,50831.5768143801,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
931,Sweden,2007,52911.7267272877,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
932,Sweden,2006,53697.6559330674,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
933,Sweden,2005,53859.2057258473,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
934,Sweden,2004,56428.8031427144,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
935,Sweden,2003,57203.5990740056,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
936,Sweden,2002,56631.8961687906,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
937,Sweden,2001,55686.7457499206,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
938,Sweden,2000,54730.4244140378,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
939,Sweden,1999,55861.2192155216,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
940,Sweden,1998,58733.4063631372,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
941,Sweden,1997,58154.5297192918,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
942,Sweden,1996,63238.7859377907,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
943,Sweden,1995,59318.672714076,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
944,Sweden,1994,59876.998756461,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
945,Sweden,1993,57425.9514469075,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
946,Sweden,1992,57482.0646582609,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
947,Sweden,1991,57755.634675433,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
948,Sweden,1990,57546.5432515479,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,North,Stockholm,Swedish
949,Switzerland,2014,39265.0525915552,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
950,Switzerland,2013,43181.6594395143,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
951,Switzerland,2012,42241.5536052143,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
952,Switzerland,2011,40973.1491672158,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
953,Switzerland,2010,45027.0644798623,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
954,Switzerland,2009,43509.0865581053,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
955,Switzerland,2008,44676.9439665557,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
956,Switzerland,2007,43360.3856976932,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
957,Switzerland,2006,45351.1719954308,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
958,Switzerland,2005,45778.0894571267,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
959,Switzerland,2004,45149.667089312,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
960,Switzerland,2003,44587.9802671018,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
961,Switzerland,2002,43373.9855504706,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
962,Switzerland,2001,45002.2787742299,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
963,Switzerland,2000,43545.9597055165,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
964,Switzerland,1999,44354.5431186679,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
965,Switzerland,1998,44522.3714213249,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
966,Switzerland,1997,42971.6244552183,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
967,Switzerland,1996,44088.3349466694,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
968,Switzerland,1995,43368.4571561622,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
969,Switzerland,1994,42613.303737038,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
970,Switzerland,1993,43556.2764199287,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
971,Switzerland,1992,45974.7025405505,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
972,Switzerland,1991,46144.809538993,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
973,Switzerland,1990,44115.5340859731,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Europe,West,Bern,"German, French, Italian, and Romansh"
974,Turkey,2014,382213.401686307,carbon_dioxide_co2_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,Asia,South,Ankara,Turkish
